t,cmd_left,cmd_right
1753186979.1828759,0.17453292519943295,0.17453292519943295
1753186979.2159758,0.17453292519943295,0.17453292519943295
1753186979.2495728,0.17453292519943295,0.17453292519943295
1753186979.2828069,0.17453292519943295,0.17453292519943295
1753186979.3160393,0.17453292519943295,0.17453292519943295
1753186979.3494425,0.17453292519943295,0.17453292519943295
1753186979.3828213,0.17453292519943295,0.17453292519943295
1753186979.4159799,0.17453292519943295,0.17453292519943295
1753186979.449494,0.17453292519943295,0.17453292519943295
1753186979.4828713,0.17453292519943295,0.17453292519943295
1753186979.5160162,0.17453292519943295,0.17453292519943295
1753186979.551923,0.17453292519943295,0.17453292519943295
1753186979.5827386,0.17453292519943295,0.17453292519943295
1753186979.6161475,0.17453292519943295,0.17453292519943295
1753186979.6495507,0.17453292519943295,0.17453292519943295
1753186979.6827035,0.17453292519943295,0.17453292519943295
1753186979.7159953,0.17453292519943295,0.17453292519943295
1753186979.7493558,0.17453292519943295,0.17453292519943295
1753186979.782761,0.17453292519943295,0.17453292519943295
1753186979.8160934,0.17453292519943295,0.17453292519943295
1753186979.8494508,0.17453292519943295,0.17453292519943295
1753186979.8828237,0.17453292519943295,0.17453292519943295
1753186979.9160748,0.17453292519943295,0.17453292519943295
1753186979.949374,0.17453292519943295,0.17453292519943295
1753186979.9828386,0.17453292519943295,0.17453292519943295
1753186980.0160575,0.17453292519943295,0.17453292519943295
1753186980.0494347,0.17453292519943295,0.17453292519943295
1753186980.0828834,0.17453292519943295,0.17453292519943295
1753186980.1162996,0.17453292519943295,0.17453292519943295
1753186980.1495194,0.17453292519943295,0.17453292519943295
1753186980.182822,0.17453292519943295,0.17453292519943295
1753186980.2160275,0.17453292519943295,0.17453292519943295
1753186980.2495751,0.17453292519943295,0.17453292519943295
1753186980.2829108,0.17453292519943295,0.17453292519943295
1753186980.316047,0.17453292519943295,0.17453292519943295
1753186980.34937,0.17453292519943295,0.17453292519943295
1753186980.3828976,0.17453292519943295,0.17453292519943295
1753186980.4159868,0.17453292519943295,0.17453292519943295
1753186980.4497683,0.17453292519943295,0.17453292519943295
1753186980.4828825,0.17453292519943295,0.17453292519943295
1753186980.5159721,0.17453292519943295,0.17453292519943295
1753186980.5494797,0.17453292519943295,0.17453292519943295
1753186980.582824,0.17453292519943295,0.17453292519943295
1753186980.6161442,0.17453292519943295,0.17453292519943295
1753186980.6495697,0.17453292519943295,0.17453292519943295
1753186980.6829066,0.17453292519943295,0.17453292519943295
1753186980.7161477,0.17453292519943295,0.17453292519943295
1753186980.7493849,0.17453292519943295,0.17453292519943295
1753186980.7826376,0.17453292519943295,0.17453292519943295
1753186980.8160768,0.17453292519943295,0.17453292519943295
1753186980.8494153,0.17453292519943295,0.17453292519943295
1753186980.8829014,0.17453292519943295,0.17453292519943295
1753186980.9161339,0.17453292519943295,0.17453292519943295
1753186980.949373,0.17453292519943295,0.17453292519943295
1753186980.9828103,0.17453292519943295,0.17453292519943295
1753186981.0161302,0.17453292519943295,0.17453292519943295
1753186981.0495212,0.17453292519943295,0.17453292519943295
1753186981.0830128,0.17453292519943295,0.17453292519943295
1753186981.1161523,0.17453292519943295,0.17453292519943295
1753186981.149533,0.17453292519943295,0.17453292519943295
1753186981.1828227,0.17453292519943295,0.17453292519943295
1753186981.2164884,0.17453292519943295,0.17453292519943295
1753186981.249565,0.17453292519943295,0.17453292519943295
1753186981.282849,0.17453292519943295,0.17453292519943295
1753186981.3161788,0.17453292519943295,0.17453292519943295
1753186981.3493857,0.17453292519943295,0.17453292519943295
1753186981.382727,0.17453292519943295,0.17453292519943295
1753186981.41598,0.17453292519943295,0.17453292519943295
1753186981.449566,0.17453292519943295,0.17453292519943295
1753186981.4828718,0.17453292519943295,0.17453292519943295
1753186981.516062,0.17453292519943295,0.17453292519943295
1753186981.5493712,0.17453292519943295,0.17453292519943295
1753186981.5828059,0.17453292519943295,0.17453292519943295
1753186981.6160686,0.17453292519943295,0.17453292519943295
1753186981.6495667,0.17453292519943295,0.17453292519943295
1753186981.68289,0.17453292519943295,0.17453292519943295
1753186981.716291,0.17453292519943295,0.17453292519943295
1753186981.7493823,0.17453292519943295,0.17453292519943295
1753186981.782861,0.17453292519943295,0.17453292519943295
1753186981.815974,0.17453292519943295,0.17453292519943295
1753186981.8494081,0.17453292519943295,0.17453292519943295
1753186981.882901,0.17453292519943295,0.17453292519943295
1753186981.916072,0.17453292519943295,0.17453292519943295
1753186981.949431,0.17453292519943295,0.17453292519943295
1753186981.9828138,0.17453292519943295,0.17453292519943295
1753186982.0160925,0.17453292519943295,0.17453292519943295
1753186982.0495176,0.17453292519943295,0.17453292519943295
1753186982.0831282,0.17453292519943295,0.17453292519943295
1753186982.1160917,0.17453292519943295,0.17453292519943295
1753186982.1497178,0.17453292519943295,0.17453292519943295
1753186982.1829727,0.17453292519943295,0.17453292519943295
1753186982.2161458,0.17453292519943295,0.17453292519943295
1753186982.2495155,0.17453292519943295,0.17453292519943295
1753186982.2828805,0.17453292519943295,0.17453292519943295
1753186982.3161159,0.17453292519943295,0.17453292519943295
1753186982.3493505,0.17453292519943295,0.17453292519943295
1753186982.3828316,0.17453292519943295,0.17453292519943295
1753186982.4160018,0.17453292519943295,0.17453292519943295
1753186982.4493241,0.17453292519943295,0.17453292519943295
1753186982.4826698,0.17453292519943295,0.17453292519943295
1753186982.5160985,0.0,0.0
1753186982.5495026,0.0,0.0
1753186982.582694,0.0,0.0
1753186982.6159775,0.0,0.0
1753186982.6495466,0.0,0.0
1753186982.682982,0.0,0.0
1753186982.7161908,0.0,0.0
1753186982.749389,0.0,0.0
1753186982.7828035,0.0,0.0
1753186982.815967,0.0,0.0
1753186982.8495016,0.0,0.0
1753186982.882769,0.0,0.0
1753186982.9161527,0.0,0.0
1753186982.949427,0.0,0.0
1753186982.9828026,0.0,0.0
1753186983.0159843,0.0,0.0
1753186983.049463,0.0,0.0
1753186983.0829494,0.0,0.0
1753186983.116008,0.0,0.0
1753186983.149447,0.0,0.0
1753186983.183036,0.0,0.0
1753186983.2160304,0.0,0.0
1753186983.2494726,0.0,0.0
1753186983.2829094,0.0,0.0
1753186983.3163161,0.0,0.0
1753186983.349394,0.0,0.0
1753186983.382801,0.0,0.0
1753186983.4160838,0.0,0.0
1753186983.4495664,0.0,0.0
1753186983.4829297,0.0,0.0
1753186983.5160487,0.0,0.0
1753186983.5494325,0.0,0.0
1753186983.5827296,0.0,0.0
1753186983.6159582,0.0,0.0
1753186983.6494088,0.0,0.0
1753186983.6829126,0.0,0.0
1753186983.7160888,0.0,0.0
1753186983.7493992,0.0,0.0
1753186983.78295,0.0,0.0
1753186983.8159904,0.0,0.0
1753186983.8495803,0.0,0.0
1753186983.8829246,0.0,0.0
1753186983.916144,0.0,0.0
1753186983.9493854,0.0,0.0
1753186983.9828062,0.0,0.0
1753186984.0160263,0.0,0.0
1753186984.0495057,0.0,0.0
1753186984.082908,0.0,0.0
1753186984.1160278,0.0,0.0
1753186984.1497238,0.0,0.0
1753186984.1827724,0.0,0.0
1753186984.216239,0.0,0.0
1753186984.2494419,0.0,0.0
1753186984.2828977,0.0,0.0
1753186984.3161259,0.0,0.0
1753186984.34938,0.0,0.0
1753186984.3828993,0.0,0.0
1753186984.4160838,0.0,0.0
1753186984.4495008,0.0,0.0
1753186984.4827087,0.0,0.0
1753186984.5160797,0.0,0.0
1753186984.5493987,0.0,0.0
1753186984.582735,0.0,0.0
1753186984.6160007,0.0,0.0
1753186984.6495707,0.0,0.0
1753186984.6829026,0.0,0.0
1753186984.7161262,0.0,0.0
1753186984.749367,0.0,0.0
1753186984.7827861,0.0,0.0
1753186984.8160815,0.0,0.0
1753186984.8495674,0.0,0.0
1753186984.8827899,0.0,0.0
1753186984.9161844,0.0,0.0
1753186984.9494746,0.0,0.0
1753186984.9828315,0.0,0.0
1753186985.0161397,0.0,0.0
1753186985.0495667,0.0,0.0
1753186985.0827975,0.0,0.0
1753186985.1163116,0.0,0.0
1753186985.1493845,0.0,0.0
1753186985.1828947,0.0,0.0
1753186985.2159991,0.0,0.0
1753186985.2494545,0.0,0.0
1753186985.2828856,0.0,0.0
1753186985.3163135,0.0,0.0
1753186985.3494256,0.0,0.0
1753186985.382799,0.0,0.0
1753186985.415935,0.0,0.0
1753186985.449559,0.0,0.0
1753186985.4828644,0.0,0.0
1753186985.5161028,0.0,0.0
1753186985.5493715,0.0,0.0
1753186985.582821,0.0,0.0
1753186985.6159995,0.0,0.0
1753186985.6493526,0.0,0.0
1753186985.6828923,0.0,0.0
1753186985.716176,0.0,0.0
1753186985.749373,0.0,0.0
1753186985.7827795,0.0,0.0
1753186985.8160622,0.0,0.0
1753186985.84953,0.0,0.0
1753186985.8828564,0.0,0.0
1753186985.9160838,0.0,0.0
1753186985.9493852,0.0,0.0
1753186985.9828572,0.0,0.0
1753186986.0160835,0.0,0.0
1753186986.0495713,0.0,0.0
1753186986.0828972,0.0,0.0
1753186986.1161468,0.0,0.0
1753186986.1494,0.0,0.0
1753186986.1829145,0.0,0.0
1753186986.2161536,0.0,0.0
1753186986.2494996,0.0,0.0
1753186986.2828279,0.0,0.0
1753186986.316134,0.0,0.0
1753186986.34937,0.0,0.0
1753186986.3827217,0.0,0.0
1753186986.4160666,0.0,0.0
1753186986.44951,0.0,0.0
1753186986.4828792,0.0,0.0
1753186986.516132,0.0,0.0
1753186986.5494163,0.0,0.0
1753186986.5828757,0.0,0.0
1753186986.6160846,0.0,0.0
1753186986.649502,0.0,0.0
1753186986.682761,0.0,0.0
1753186986.7161453,0.0,0.0
1753186986.7493925,0.0,0.0
1753186986.782825,0.0,0.0
1753186986.8159542,0.0,0.0
1753186986.8495324,0.0,0.0
1753186986.8829243,0.0,0.0
1753186986.9159896,0.0,0.0
1753186986.9493802,0.0,0.0
1753186986.9828587,0.0,0.0
1753186987.0160754,0.0,0.0
1753186987.049374,0.0,0.0
1753186987.0827622,0.0,0.0
1753186987.1163044,0.0,0.0
1753186987.1495736,0.0,0.0
1753186987.1827893,0.0,0.0
1753186987.216082,0.0,0.0
1753186987.2494273,0.0,0.0
1753186987.2827392,0.0,0.0
1753186987.3160906,0.0,0.0
1753186987.3493803,0.0,0.0
1753186987.3827052,0.0,0.0
1753186987.4161866,0.0,0.0
1753186987.4495342,0.0,0.0
1753186987.48286,0.0,0.0
1753186987.5159843,0.0,0.0
1753186987.5493724,0.0,0.0
1753186987.5829093,0.0,0.0
1753186987.616111,0.0,0.0
1753186987.649521,0.0,0.0
1753186987.682813,0.0,0.0
1753186987.71601,0.0,0.0
1753186987.749416,0.0,0.0
1753186987.7827086,0.0,0.0
1753186987.8160458,0.0,0.0
1753186987.8495698,0.0,0.0
1753186987.8828802,0.0,0.0
1753186987.91599,0.0,0.0
1753186987.9494002,0.0,0.0
1753186987.9828165,0.0,0.0
1753186988.0160935,0.0,0.0
1753186988.0495605,0.0,0.0
1753186988.0828393,0.0,0.0
1753186988.1163146,0.0,0.0
1753186988.149461,0.0,0.0
1753186988.1828125,0.0,0.0
1753186988.216414,0.0,0.0
1753186988.249587,0.0,0.0
1753186988.2829134,0.0,0.0
1753186988.316259,0.0,0.0
1753186988.3494484,0.0,0.0
1753186988.3828495,0.0,0.0
1753186988.4160383,0.0,0.0
1753186988.449389,0.0,0.0
1753186988.4828606,0.0,0.0
1753186988.5161076,0.0,0.0
1753186988.5494452,0.3490658503988659,0.3490658503988659
1753186988.5827944,0.3490658503988659,0.3490658503988659
1753186988.6162999,0.3490658503988659,0.3490658503988659
1753186988.6494422,0.3490658503988659,0.3490658503988659
1753186988.6828387,0.3490658503988659,0.3490658503988659
1753186988.7161338,0.3490658503988659,0.3490658503988659
1753186988.7493837,0.3490658503988659,0.3490658503988659
1753186988.7828228,0.3490658503988659,0.3490658503988659
1753186988.8160074,0.3490658503988659,0.3490658503988659
1753186988.849581,0.3490658503988659,0.3490658503988659
1753186988.882906,0.3490658503988659,0.3490658503988659
1753186988.9161563,0.3490658503988659,0.3490658503988659
1753186988.949382,0.3490658503988659,0.3490658503988659
1753186988.9828207,0.3490658503988659,0.3490658503988659
1753186989.016124,0.3490658503988659,0.3490658503988659
1753186989.0494947,0.3490658503988659,0.3490658503988659
1753186989.0828695,0.3490658503988659,0.3490658503988659
1753186989.1160803,0.3490658503988659,0.3490658503988659
1753186989.1494346,0.3490658503988659,0.3490658503988659
1753186989.182843,0.3490658503988659,0.3490658503988659
1753186989.2160738,0.3490658503988659,0.3490658503988659
1753186989.249473,0.3490658503988659,0.3490658503988659
1753186989.2828522,0.3490658503988659,0.3490658503988659
1753186989.3160655,0.3490658503988659,0.3490658503988659
1753186989.3494701,0.3490658503988659,0.3490658503988659
1753186989.3827803,0.3490658503988659,0.3490658503988659
1753186989.4160047,0.3490658503988659,0.3490658503988659
1753186989.4494662,0.3490658503988659,0.3490658503988659
1753186989.4838514,0.3490658503988659,0.3490658503988659
1753186989.5160646,0.3490658503988659,0.3490658503988659
1753186989.5494676,0.3490658503988659,0.3490658503988659
1753186989.582682,0.3490658503988659,0.3490658503988659
1753186989.6159945,0.3490658503988659,0.3490658503988659
1753186989.649562,0.3490658503988659,0.3490658503988659
1753186989.6827283,0.3490658503988659,0.3490658503988659
1753186989.7160287,0.3490658503988659,0.3490658503988659
1753186989.7492862,0.3490658503988659,0.3490658503988659
1753186989.7827919,0.3490658503988659,0.3490658503988659
1753186989.8159616,0.3490658503988659,0.3490658503988659
1753186989.8493426,0.3490658503988659,0.3490658503988659
1753186989.8827956,0.3490658503988659,0.3490658503988659
1753186989.9162066,0.3490658503988659,0.3490658503988659
1753186989.9494004,0.3490658503988659,0.3490658503988659
1753186989.9829228,0.3490658503988659,0.3490658503988659
1753186990.0159853,0.3490658503988659,0.3490658503988659
1753186990.0498495,0.3490658503988659,0.3490658503988659
1753186990.0828474,0.3490658503988659,0.3490658503988659
1753186990.1160705,0.3490658503988659,0.3490658503988659
1753186990.14942,0.3490658503988659,0.3490658503988659
1753186990.1828108,0.3490658503988659,0.3490658503988659
1753186990.215983,0.3490658503988659,0.3490658503988659
1753186990.2495365,0.3490658503988659,0.3490658503988659
1753186990.282939,0.3490658503988659,0.3490658503988659
1753186990.3161275,0.3490658503988659,0.3490658503988659
1753186990.3495862,0.3490658503988659,0.3490658503988659
1753186990.382878,0.3490658503988659,0.3490658503988659
1753186990.41596,0.3490658503988659,0.3490658503988659
1753186990.4493973,0.3490658503988659,0.3490658503988659
1753186990.4828734,0.3490658503988659,0.3490658503988659
1753186990.516124,0.3490658503988659,0.3490658503988659
1753186990.5493875,0.3490658503988659,0.3490658503988659
1753186990.5828888,0.3490658503988659,0.3490658503988659
1753186990.6161182,0.3490658503988659,0.3490658503988659
1753186990.6496506,0.3490658503988659,0.3490658503988659
1753186990.6828856,0.3490658503988659,0.3490658503988659
1753186990.716196,0.3490658503988659,0.3490658503988659
1753186990.7493167,0.3490658503988659,0.3490658503988659
1753186990.7829037,0.3490658503988659,0.3490658503988659
1753186990.8163288,0.3490658503988659,0.3490658503988659
1753186990.8496628,0.3490658503988659,0.3490658503988659
1753186990.882802,0.3490658503988659,0.3490658503988659
1753186990.9159892,0.3490658503988659,0.3490658503988659
1753186990.9493837,0.3490658503988659,0.3490658503988659
1753186990.982805,0.3490658503988659,0.3490658503988659
1753186991.0159612,0.3490658503988659,0.3490658503988659
1753186991.0495572,0.3490658503988659,0.3490658503988659
1753186991.0829012,0.3490658503988659,0.3490658503988659
1753186991.116144,0.3490658503988659,0.3490658503988659
1753186991.1494343,0.3490658503988659,0.3490658503988659
1753186991.1828752,0.3490658503988659,0.3490658503988659
1753186991.2160738,0.3490658503988659,0.3490658503988659
1753186991.2496605,0.3490658503988659,0.3490658503988659
1753186991.2830055,0.3490658503988659,0.3490658503988659
1753186991.3162074,0.3490658503988659,0.3490658503988659
1753186991.3493648,0.3490658503988659,0.3490658503988659
1753186991.3828838,0.3490658503988659,0.3490658503988659
1753186991.4161084,0.3490658503988659,0.3490658503988659
1753186991.4495742,0.3490658503988659,0.3490658503988659
1753186991.4828866,0.3490658503988659,0.3490658503988659
1753186991.5161405,0.3490658503988659,0.3490658503988659
1753186991.549488,0.3490658503988659,0.3490658503988659
1753186991.5828342,0.3490658503988659,0.3490658503988659
1753186991.6160665,0.3490658503988659,0.3490658503988659
1753186991.6494906,0.3490658503988659,0.3490658503988659
1753186991.6828766,0.3490658503988659,0.3490658503988659
1753186991.7160983,0.3490658503988659,0.3490658503988659
1753186991.7494144,0.3490658503988659,0.3490658503988659
1753186991.7827764,0.3490658503988659,0.3490658503988659
1753186991.816085,0.3490658503988659,0.3490658503988659
1753186991.8495533,0.3490658503988659,0.3490658503988659
1753186991.882874,0.3490658503988659,0.3490658503988659
1753186991.916125,0.3490658503988659,0.3490658503988659
1753186991.9493515,0.3490658503988659,0.3490658503988659
1753186991.9827578,0.3490658503988659,0.3490658503988659
1753186992.0160997,0.3490658503988659,0.3490658503988659
1753186992.0494676,0.3490658503988659,0.3490658503988659
1753186992.083314,0.3490658503988659,0.3490658503988659
1753186992.1160834,0.3490658503988659,0.3490658503988659
1753186992.1494944,0.3490658503988659,0.3490658503988659
1753186992.1829588,0.3490658503988659,0.3490658503988659
1753186992.2160752,0.3490658503988659,0.3490658503988659
1753186992.2495415,0.3490658503988659,0.3490658503988659
1753186992.2831116,0.3490658503988659,0.3490658503988659
1753186992.316116,0.3490658503988659,0.3490658503988659
1753186992.3494163,0.3490658503988659,0.3490658503988659
1753186992.3827891,0.3490658503988659,0.3490658503988659
1753186992.4159803,0.3490658503988659,0.3490658503988659
1753186992.4495509,0.3490658503988659,0.3490658503988659
1753186992.4828818,0.3490658503988659,0.3490658503988659
1753186992.5160248,0.3490658503988659,0.3490658503988659
1753186992.549315,0.3490658503988659,0.3490658503988659
1753186992.5827255,0.3490658503988659,0.3490658503988659
1753186992.616065,0.3490658503988659,0.3490658503988659
1753186992.649436,0.3490658503988659,0.3490658503988659
1753186992.6829135,0.3490658503988659,0.3490658503988659
1753186992.716141,0.3490658503988659,0.3490658503988659
1753186992.749367,0.3490658503988659,0.3490658503988659
1753186992.782794,0.3490658503988659,0.3490658503988659
1753186992.8160748,0.3490658503988659,0.3490658503988659
1753186992.8495193,0.3490658503988659,0.3490658503988659
1753186992.8828835,0.3490658503988659,0.3490658503988659
1753186992.9161708,0.3490658503988659,0.3490658503988659
1753186992.9493356,0.3490658503988659,0.3490658503988659
1753186992.982796,0.3490658503988659,0.3490658503988659
1753186993.0161042,0.3490658503988659,0.3490658503988659
1753186993.0494037,0.3490658503988659,0.3490658503988659
1753186993.0829184,0.3490658503988659,0.3490658503988659
1753186993.1161296,0.3490658503988659,0.3490658503988659
1753186993.149427,0.3490658503988659,0.3490658503988659
1753186993.182896,0.3490658503988659,0.3490658503988659
1753186993.2161016,0.3490658503988659,0.3490658503988659
1753186993.2495837,0.3490658503988659,0.3490658503988659
1753186993.2827952,0.3490658503988659,0.3490658503988659
1753186993.316148,0.3490658503988659,0.3490658503988659
1753186993.349408,0.3490658503988659,0.3490658503988659
1753186993.3828092,0.3490658503988659,0.3490658503988659
1753186993.416058,0.3490658503988659,0.3490658503988659
1753186993.4494655,0.3490658503988659,0.3490658503988659
1753186993.4828954,0.3490658503988659,0.3490658503988659
1753186993.5162258,0.3490658503988659,0.3490658503988659
1753186993.549369,0.3490658503988659,0.3490658503988659
1753186993.5828357,0.0,0.0
1753186993.6161394,0.0,0.0
1753186993.6495118,0.0,0.0
1753186993.68279,0.0,0.0
1753186993.7161622,0.0,0.0
1753186993.7494245,0.0,0.0
1753186993.7829149,0.0,0.0
1753186993.8161154,0.0,0.0
1753186993.849546,0.0,0.0
1753186993.8829072,0.0,0.0
1753186993.9161446,0.0,0.0
1753186993.9495041,0.0,0.0
1753186993.9828439,0.0,0.0
1753186994.0160797,0.0,0.0
1753186994.0494013,0.0,0.0
1753186994.0827332,0.0,0.0
1753186994.1161463,0.0,0.0
1753186994.1493864,0.0,0.0
1753186994.1827354,0.0,0.0
1753186994.2160506,0.0,0.0
1753186994.2494454,0.0,0.0
1753186994.2828207,0.0,0.0
1753186994.3162415,0.0,0.0
1753186994.3494136,0.0,0.0
1753186994.382825,0.0,0.0
1753186994.4160755,0.0,0.0
1753186994.4494884,0.0,0.0
1753186994.4828143,0.0,0.0
1753186994.5165126,0.0,0.0
1753186994.5494533,0.0,0.0
1753186994.5827234,0.0,0.0
1753186994.6159146,0.0,0.0
1753186994.6495094,0.0,0.0
1753186994.682902,0.0,0.0
1753186994.71615,0.0,0.0
1753186994.7494693,0.0,0.0
1753186994.7828057,0.0,0.0
1753186994.816136,0.0,0.0
1753186994.849426,0.0,0.0
1753186994.8828876,0.0,0.0
1753186994.916176,0.0,0.0
1753186994.9494312,0.0,0.0
1753186994.9828227,0.0,0.0
1753186995.0159771,0.0,0.0
1753186995.049539,0.0,0.0
1753186995.0828745,0.0,0.0
1753186995.11605,0.0,0.0
1753186995.1496193,0.0,0.0
1753186995.182774,0.0,0.0
1753186995.2161138,0.0,0.0
1753186995.2495089,0.0,0.0
1753186995.2830222,0.0,0.0
1753186995.3161504,0.0,0.0
1753186995.3493845,0.0,0.0
1753186995.3829925,0.0,0.0
1753186995.4160767,0.0,0.0
1753186995.4495456,0.0,0.0
1753186995.4829266,0.0,0.0
1753186995.5160835,0.0,0.0
1753186995.54941,0.0,0.0
1753186995.582844,0.0,0.0
1753186995.6161528,0.0,0.0
1753186995.649571,0.0,0.0
1753186995.6829097,0.0,0.0
1753186995.7160606,0.0,0.0
1753186995.7494123,0.0,0.0
1753186995.78283,0.0,0.0
1753186995.8160784,0.0,0.0
1753186995.849478,0.0,0.0
1753186995.882823,0.0,0.0
1753186995.9161398,0.0,0.0
1753186995.9493954,0.0,0.0
1753186995.9828162,0.0,0.0
1753186996.0161252,0.0,0.0
1753186996.0495033,0.0,0.0
1753186996.0827944,0.0,0.0
1753186996.116135,0.0,0.0
1753186996.149585,0.0,0.0
1753186996.182753,0.0,0.0
1753186996.2160099,0.0,0.0
1753186996.2494993,0.0,0.0
1753186996.2828784,0.0,0.0
1753186996.316101,0.0,0.0
1753186996.3494704,0.0,0.0
1753186996.3827806,0.0,0.0
1753186996.4159596,0.0,0.0
1753186996.4495213,0.0,0.0
1753186996.482916,0.0,0.0
1753186996.515976,0.0,0.0
1753186996.5493662,0.0,0.0
1753186996.5828574,0.0,0.0
1753186996.6160781,0.0,0.0
1753186996.649522,0.0,0.0
1753186996.682881,0.0,0.0
1753186996.7162316,0.0,0.0
1753186996.749402,0.0,0.0
1753186996.782774,0.0,0.0
1753186996.816068,0.0,0.0
1753186996.8494434,0.0,0.0
1753186996.8828263,0.0,0.0
1753186996.9161675,0.0,0.0
1753186996.9494216,0.0,0.0
1753186996.9828608,0.0,0.0
1753186997.0161366,0.0,0.0
1753186997.0493639,0.0,0.0
1753186997.0849545,0.0,0.0
1753186997.1161141,0.0,0.0
1753186997.1494017,0.0,0.0
1753186997.1827202,0.0,0.0
1753186997.2161465,0.0,0.0
1753186997.2494423,0.0,0.0
1753186997.2828767,0.0,0.0
1753186997.3161237,0.0,0.0
1753186997.3494506,0.0,0.0
1753186997.3827596,0.0,0.0
1753186997.4161398,0.0,0.0
1753186997.449588,0.0,0.0
1753186997.4828763,0.0,0.0
1753186997.516147,0.0,0.0
1753186997.5495734,0.0,0.0
1753186997.582757,0.0,0.0
1753186997.6159575,0.0,0.0
1753186997.6495578,0.0,0.0
1753186997.6828806,0.0,0.0
1753186997.7161293,0.0,0.0
1753186997.7494318,0.0,0.0
1753186997.7828274,0.0,0.0
1753186997.8163009,0.0,0.0
1753186997.8495374,0.0,0.0
1753186997.882805,0.0,0.0
1753186997.9161649,0.0,0.0
1753186997.9494388,0.0,0.0
1753186997.982785,0.0,0.0
1753186998.0160313,0.0,0.0
1753186998.049499,0.0,0.0
1753186998.0828981,0.0,0.0
1753186998.1161447,0.0,0.0
1753186998.1494381,0.0,0.0
1753186998.1828907,0.0,0.0
1753186998.2160037,0.0,0.0
1753186998.2494724,0.0,0.0
1753186998.282892,0.0,0.0
1753186998.3160253,0.0,0.0
1753186998.3493838,0.0,0.0
1753186998.3828106,0.0,0.0
1753186998.416059,0.0,0.0
1753186998.4494166,0.0,0.0
1753186998.4828722,0.0,0.0
1753186998.5160615,0.0,0.0
1753186998.5493677,0.0,0.0
1753186998.582899,0.0,0.0
1753186998.6160667,0.0,0.0
1753186998.649821,0.0,0.0
1753186998.6828084,0.0,0.0
1753186998.716121,0.0,0.0
1753186998.7494063,0.0,0.0
1753186998.782792,0.0,0.0
1753186998.8160822,0.0,0.0
1753186998.8496544,0.0,0.0
1753186998.8828375,0.0,0.0
1753186998.9163136,0.0,0.0
1753186998.9493973,0.0,0.0
1753186998.9828732,0.0,0.0
1753186999.0159407,0.0,0.0
1753186999.0495791,0.0,0.0
1753186999.082743,0.0,0.0
1753186999.1159627,0.0,0.0
1753186999.1493802,0.0,0.0
1753186999.1827745,0.0,0.0
1753186999.216024,0.0,0.0
1753186999.2494106,0.0,0.0
1753186999.282793,0.0,0.0
1753186999.3161361,0.0,0.0
1753186999.349417,0.0,0.0
