t,meas_left,meas_right
1753440817.9825199,-0.011401336522795274,-0.0018743007580313694
1753440817.9991798,-0.011401336522795274,-0.0018743007580313694
1753440818.015926,-0.011401336522795274,-0.0018743007580313694
1753440818.0325222,-0.011401336522795274,-0.0018743007580313694
1753440818.0492709,-0.011401336522795274,-0.0018743007580313694
1753440818.0658119,-0.011401336522795274,-0.0018743007580313694
1753440818.0825315,-0.011401336522795274,-0.0018743007580313694
1753440818.0991716,-0.011401336522795274,-0.0018743007580313694
1753440818.115929,-0.011401336522795274,-0.0018743007580313694
1753440818.1325252,-0.011401336522795274,-0.0018743007580313694
1753440818.1491907,-0.011401336522795274,-0.0018743007580313694
1753440818.1659184,-0.011401336522795274,-0.0018743007580313694
1753440818.1824546,-0.011401336522795274,-0.0018743007580313694
1753440818.199044,-0.011401336522795274,-0.0018743007580313694
1753440818.2159333,-0.011401336522795274,-0.0018743007580313694
1753440818.2325263,-0.011401336522795274,-0.0018743007580313694
1753440818.2491975,-0.011401336522795274,-0.0018743007580313694
1753440818.26579,-0.011401336522795274,-0.0018743007580313694
1753440818.2825055,-0.011401336522795274,-0.0018743007580313694
1753440818.2993672,-0.011401336522795274,-0.0018743007580313694
1753440818.315826,-0.011401336522795274,-0.0018743007580313694
1753440818.3325708,-0.011401336522795274,-0.0018743007580313694
1753440818.3491545,-0.011401336522795274,-0.0018743007580313694
1753440818.3658633,-0.011401336522795274,-0.0018743007580313694
1753440818.3824935,-0.011401336522795274,-0.0018743007580313694
1753440818.3991213,-0.011401336522795274,-0.0018743007580313694
1753440818.4158955,-0.011401336522795274,-0.0018743007580313694
1753440818.432691,-0.011401336522795274,-0.0018743007580313694
1753440818.44921,-0.011401336522795274,-0.0018743007580313694
1753440818.4658244,-0.011401336522795274,-0.0018743007580313694
1753440818.482695,-0.011401336522795274,-0.0018743007580313694
1753440818.4992235,-0.011401336522795274,-0.0018743007580313694
1753440818.5158048,-0.011401336522795274,-0.0018743007580313694
1753440818.5324986,-0.011401336522795274,-0.0018743007580313694
1753440818.5491304,-0.011401336522795274,-0.0018743007580313694
1753440818.565824,-0.011401336522795274,-0.0018743007580313694
1753440818.5825536,-0.011401336522795274,-0.0018743007580313694
1753440818.5992055,-0.011401336522795274,-0.0018743007580313694
1753440818.615827,-0.011401336522795274,-0.0018743007580313694
1753440818.632591,-0.011401336522795274,-0.0018743007580313694
1753440818.6492136,-0.011401336522795274,-0.0018743007580313694
1753440818.665936,-0.011401336522795274,-0.0018743007580313694
1753440818.6824505,-0.011401336522795274,-0.0018743007580313694
1753440818.699155,-0.011401336522795274,-0.0018743007580313694
1753440818.715781,-0.011401336522795274,-0.0018743007580313694
1753440818.7326152,-0.011401336522795274,-0.0018743007580313694
1753440818.7492092,-0.011401336522795274,-0.0018743007580313694
1753440818.7658346,-0.011401336522795274,-0.0018743007580313694
1753440818.7826395,-0.011401336522795274,-0.0018743007580313694
1753440818.7991378,-0.011401336522795274,-0.0018743007580313694
1753440818.8158255,-0.011401336522795274,-0.0018743007580313694
1753440818.8324864,-0.011401336522795274,-0.0018743007580313694
1753440818.8493598,-0.011401336522795274,-0.0018743007580313694
1753440818.8658018,-0.011401336522795274,-0.0018743007580313694
1753440818.882539,-0.011401336522795274,-0.0018743007580313694
1753440818.8992133,-0.011401336522795274,-0.0018743007580313694
1753440818.9159276,-0.011401336522795274,-0.0018743007580313694
1753440818.9325778,-0.011401336522795274,-0.0018743007580313694
1753440818.9493363,-0.011401336522795274,-0.0018743007580313694
1753440818.965991,-0.011401336522795274,-0.0018743007580313694
1753440818.982472,-0.011401336522795274,-0.0018743007580313694
1753440818.999211,-0.011401336522795274,-0.0018743007580313694
1753440819.015855,-0.011401336522795274,-0.0018743007580313694
1753440819.0326216,-0.011401336522795274,-0.0018743007580313694
1753440819.0492399,-0.011401336522795274,-0.0018743007580313694
1753440819.0658205,-0.011401336522795274,-0.0018743007580313694
1753440819.0825706,-0.011401336522795274,-0.0018743007580313694
1753440819.0991871,-0.011401336522795274,-0.0018743007580313694
1753440819.1159468,-0.011401336522795274,-0.0018743007580313694
1753440819.1324692,-0.011401336522795274,-0.0018743007580313694
1753440819.1491175,-0.011401336522795274,-0.0018743007580313694
1753440819.1657553,-0.011401336522795274,-0.0018743007580313694
1753440819.1825554,-0.011401336522795274,-0.0018743007580313694
1753440819.1992419,-0.011401336522795274,-0.0018743007580313694
1753440819.2158802,-0.011401336522795274,-0.0018743007580313694
1753440819.232485,-0.011401336522795274,-0.0018743007580313694
1753440819.2494714,-0.011401336522795274,-0.0018743007580313694
1753440819.2658617,-0.011401336522795274,-0.0018743007580313694
1753440819.282572,-0.011401336522795274,-0.0018743007580313694
1753440819.2991443,-0.011401336522795274,-0.0018743007580313694
1753440819.3157907,-0.011401336522795274,-0.0018743007580313694
1753440819.3325155,-0.011401336522795274,-0.0018743007580313694
1753440819.3492405,-0.011401336522795274,-0.0018743007580313694
1753440819.3659632,-0.011401336522795274,-0.0018743007580313694
1753440819.3825612,-0.011401336522795274,-0.0018743007580313694
1753440819.3993542,-0.011401336522795274,-0.0018743007580313694
1753440819.4159138,-0.011401336522795274,-0.0018743007580313694
1753440819.4324987,-0.011401336522795274,-0.0018743007580313694
1753440819.4492154,-0.011401336522795274,-0.0018743007580313694
1753440819.4659493,-0.011401336522795274,-0.0018743007580313694
1753440819.4824839,-0.011401336522795274,-0.0018743007580313694
1753440819.4991755,-0.011401336522795274,-0.0018743007580313694
1753440819.5159345,-0.011401336522795274,-0.0018743007580313694
1753440819.532486,-0.011401336522795274,-0.0018743007580313694
1753440819.549386,-0.011401336522795274,-0.0018743007580313694
1753440819.5658762,-0.011401336522795274,-0.0018743007580313694
1753440819.5826008,-0.011401336522795274,-0.0018743007580313694
1753440819.5991554,-0.011401336522795274,-0.0018743007580313694
1753440819.615814,-0.011401336522795274,-0.0018743007580313694
1753440819.6324654,-0.011401336522795274,-0.0018743007580313694
1753440819.6491752,-0.011401336522795274,-0.0018743007580313694
1753440819.6658704,-0.011401336522795274,-0.0018743007580313694
1753440819.6824803,-0.011401336522795274,-0.0018743007580313694
1753440819.699267,-0.011401336522795274,-0.0018743007580313694
1753440819.7159264,-0.011401336522795274,-0.0018743007580313694
1753440819.732586,-0.011401336522795274,-0.0018743007580313694
1753440819.7491257,-0.011401336522795274,-0.0018743007580313694
1753440819.7658794,-0.011401336522795274,-0.0018743007580313694
1753440819.7824736,-0.011401336522795274,-0.0018743007580313694
1753440819.7993116,-0.011401336522795274,-0.0018743007580313694
1753440819.8158412,-0.011401336522795274,-0.0018743007580313694
1753440819.832586,-0.011401336522795274,-0.0018743007580313694
1753440819.8496861,-0.011401336522795274,-0.0018743007580313694
1753440819.8659928,-0.011401336522795274,-0.0018743007580313694
1753440819.8826227,-0.011401336522795274,-0.0018743007580313694
1753440819.899125,-0.011401336522795274,-0.0018743007580313694
1753440819.915817,-0.011401336522795274,-0.0018743007580313694
1753440819.9326944,-0.011401336522795274,-0.0018743007580313694
1753440819.9492533,-0.011401336522795274,-0.0018743007580313694
1753440819.9659529,-0.011401336522795274,-0.0018743007580313694
1753440819.9825048,-0.011401336522795274,-0.0018743007580313694
1753440819.9991794,-0.011401336522795274,-0.0018743007580313694
1753440820.0158556,-0.011401336522795274,-0.0018743007580313694
1753440820.0325,-0.011401336522795274,-0.0018743007580313694
1753440820.0491185,-0.011401336522795274,-0.0018743007580313694
1753440820.0658019,-0.011401336522795274,-0.0018743007580313694
1753440820.082486,-0.011401336522795274,-0.0018743007580313694
1753440820.0991888,-0.011401336522795274,-0.0018743007580313694
1753440820.1158364,-0.011401336522795274,-0.0018743007580313694
1753440820.1325228,-0.011401336522795274,-0.0018743007580313694
1753440820.149153,-0.011401336522795274,-0.0018743007580313694
1753440820.1658993,-0.011401336522795274,-0.0018743007580313694
1753440820.182472,-0.011401336522795274,-0.0018743007580313694
1753440820.1991668,-0.011401336522795274,-0.0018743007580313694
1753440820.2157888,-0.011401336522795274,-0.0018743007580313694
1753440820.23248,-0.011401336522795274,-0.0018743007580313694
1753440820.2491608,-0.011401336522795274,-0.0018743007580313694
1753440820.2658527,-0.011401336522795274,-0.0018743007580313694
1753440820.2825289,-0.011401336522795274,-0.0018743007580313694
1753440820.2992337,-0.011401336522795274,-0.0018743007580313694
1753440820.3158197,-0.011401336522795274,-0.0018743007580313694
1753440820.3326275,-0.011401336522795274,-0.0018743007580313694
1753440820.349298,-0.011401336522795274,-0.0018743007580313694
1753440820.3657994,-0.011401336522795274,-0.0018743007580313694
1753440820.3824985,-0.011401336522795274,-0.0018743007580313694
1753440820.3991485,-0.011401336522795274,-0.0018743007580313694
1753440820.4159024,-0.011401336522795274,-0.0018743007580313694
1753440820.4325292,-0.011401336522795274,-0.0018743007580313694
1753440820.4492447,-0.011401336522795274,-0.0018743007580313694
1753440820.4659076,-0.011401336522795274,-0.0018743007580313694
1753440820.4825492,-0.011401336522795274,-0.0018743007580313694
1753440820.499272,-0.011401336522795274,-0.0018743007580313694
1753440820.5158253,-0.011401336522795274,-0.0018743007580313694
1753440820.5325222,-0.011401336522795274,-0.0018743007580313694
1753440820.5491943,-0.011401336522795274,-0.0018743007580313694
1753440820.5659783,-0.011401336522795274,-0.0018743007580313694
1753440820.5825922,-0.011401336522795274,-0.0018743007580313694
1753440820.5991623,-0.011401336522795274,-0.0018743007580313694
1753440820.6159415,-0.011401336522795274,-0.0018743007580313694
1753440820.6325333,-0.011401336522795274,-0.0018743007580313694
1753440820.6491935,-0.011401336522795274,-0.0018743007580313694
1753440820.6658258,-0.011401336522795274,-0.0018743007580313694
1753440820.6825144,-0.011401336522795274,-0.0018743007580313694
1753440820.6991272,-0.011401336522795274,-0.0018743007580313694
1753440820.7158802,-0.011401336522795274,-0.0018743007580313694
1753440820.7324975,-0.011401336522795274,-0.0018743007580313694
1753440820.749178,-0.011401336522795274,-0.0018743007580313694
1753440820.7659101,-0.011401336522795274,-0.0018743007580313694
1753440820.7826056,-0.011401336522795274,-0.0018743007580313694
1753440820.7991488,-0.011401336522795274,-0.0018743007580313694
1753440820.815704,-0.011401336522795274,-0.0018743007580313694
1753440820.8327155,-0.011401336522795274,-0.0018743007580313694
1753440820.8491564,-0.011401336522795274,-0.0018743007580313694
1753440820.865834,-0.011401336522795274,-0.0018743007580313694
1753440820.8826084,-0.011401336522795274,-0.0018743007580313694
1753440820.899434,-0.011401336522795274,-0.0018743007580313694
1753440820.9159486,-0.011401336522795274,-0.0018743007580313694
1753440820.932417,-0.011401336522795274,-0.0018743007580313694
1753440820.9489756,-0.011401336522795274,-0.0018743007580313694
1753440820.9657793,-0.011401336522795274,-0.0018743007580313694
1753440820.982485,-0.011401336522795274,-0.0018743007580313694
1753440820.9992554,-0.011401336522795274,-0.0018743007580313694
1753440821.0158303,-0.011401336522795274,-0.0018743007580313694
1753440821.032447,-0.011401336522795274,-0.0018743007580313694
1753440821.0492718,-0.011401336522795274,-0.0018743007580313694
1753440821.0658302,-0.011401336522795274,-0.0018743007580313694
1753440821.082312,-0.011401336522795274,-0.0018743007580313694
1753440821.0990713,-0.011401336522795274,-0.0018743007580313694
1753440821.1158283,-0.011401336522795274,-0.0018743007580313694
1753440821.132515,-0.011401336522795274,-0.0018743007580313694
1753440821.149284,-0.011401336522795274,-0.0018743007580313694
1753440821.1659713,-0.011401336522795274,-0.0018743007580313694
1753440821.1824644,-0.011401336522795274,-0.0018743007580313694
1753440821.1993234,-0.011401336522795274,-0.0018743007580313694
1753440821.2157714,-0.011401336522795274,-0.0018743007580313694
1753440821.2323315,-0.011401336522795274,-0.0018743007580313694
1753440821.249294,-0.011401336522795274,-0.0018743007580313694
1753440821.2658157,-0.011401336522795274,-0.0018743007580313694
1753440821.2824814,-0.011401336522795274,-0.0018743007580313694
1753440821.299184,-0.011401336522795274,-0.0018743007580313694
1753440821.315925,-0.011401336522795274,-0.0018743007580313694
1753440821.3327212,-0.011401336522795274,-0.0018743007580313694
1753440821.3491678,-0.011401336522795274,-0.0018743007580313694
1753440821.3657362,-0.011401336522795274,-0.0018743007580313694
1753440821.3823407,-0.011401336522795274,-0.0018743007580313694
1753440821.3991501,-0.011401336522795274,-0.0018743007580313694
1753440821.4158638,-0.011401336522795274,-0.0018743007580313694
1753440821.4325066,-0.011401336522795274,-0.0018743007580313694
1753440821.4491856,-0.011401336522795274,-0.0018743007580313694
1753440821.465869,-0.011401336522795274,-0.0018743007580313694
1753440821.4825284,-0.011401336522795274,-0.0018743007580313694
1753440821.4991825,-0.011401336522795274,-0.0018743007580313694
1753440821.5156868,-0.011401336522795274,-0.0018743007580313694
1753440821.532381,-0.011401336522795274,-0.0018743007580313694
1753440821.549282,-0.011401336522795274,-0.0018743007580313694
1753440821.565886,-0.011401336522795274,-0.0018743007580313694
1753440821.5825584,-0.011401336522795274,-0.0018743007580313694
1753440821.5992048,-0.011401336522795274,-0.0018743007580313694
1753440821.6157963,-0.011401336522795274,-0.0018743007580313694
1753440821.6329772,-0.011401336522795274,-0.0018743007580313694
1753440821.6491747,-0.011401336522795274,-0.0018743007580313694
1753440821.665682,-0.011401336522795274,-0.0018743007580313694
1753440821.6825004,-0.011401336522795274,-0.0018743007580313694
1753440821.6991498,-0.011401336522795274,-0.0018743007580313694
1753440821.7158399,-0.011401336522795274,-0.0018743007580313694
1753440821.7325006,-0.011401336522795274,-0.0018743007580313694
1753440821.7492905,-0.011401336522795274,-0.0018743007580313694
1753440821.7659752,-0.011401336522795274,-0.0018743007580313694
1753440821.7826147,-0.011401336522795274,-0.0018743007580313694
1753440821.7990854,-0.011401336522795274,-0.0018743007580313694
1753440821.815709,-0.011401336522795274,-0.0018743007580313694
1753440821.832597,-0.011401336522795274,-0.0018743007580313694
1753440821.8493316,-0.011401336522795274,-0.0018743007580313694
1753440821.8658137,-0.011401336522795274,-0.0018743007580313694
1753440821.882538,-0.011401336522795274,-0.0018743007580313694
1753440821.8991435,-0.011401336522795274,-0.0018743007580313694
1753440821.9159353,-0.011401336522795274,-0.0018743007580313694
1753440821.9324605,-0.011401336522795274,-0.0018743007580313694
1753440821.9490209,-0.011401336522795274,-0.0018743007580313694
1753440821.965681,-0.011401336522795274,-0.0018743007580313694
1753440821.9825063,-0.011401336522795274,-0.0018743007580313694
1753440821.9991732,-0.011401336522795274,-0.0018743007580313694
1753440822.0158403,-0.011401336522795274,-0.0018743007580313694
1753440822.0325298,-0.011401336522795274,-0.0018743007580313694
1753440822.0492144,-0.011401336522795274,-0.0018743007580313694
1753440822.0658634,-0.011401336522795274,-0.0018743007580313694
1753440822.0825083,-0.011401336522795274,-0.0018743007580313694
1753440822.0990405,-0.011401336522795274,-0.0018743007580313694
1753440822.1158788,-0.011401336522795274,-0.0018743007580313694
1753440822.1325288,-0.011401336522795274,-0.0018743007580313694
1753440822.149219,-0.011401336522795274,-0.0018743007580313694
1753440822.165916,-0.011401336522795274,-0.0018743007580313694
1753440822.1824882,-0.011401336522795274,-0.0018743007580313694
1753440822.1992326,-0.011401336522795274,-0.0018743007580313694
1753440822.2158306,-0.011401336522795274,-0.0018743007580313694
1753440822.2323935,-0.011401336522795274,-0.0018743007580313694
1753440822.248967,-0.011401336522795274,-0.0018743007580313694
1753440822.2657886,-0.011401336522795274,-0.0018743007580313694
1753440822.2825603,-0.011401336522795274,-0.0018743007580313694
1753440822.2993412,-0.011401336522795274,-0.0018743007580313694
1753440822.315942,-0.011401336522795274,-0.0018743007580313694
1753440822.3325288,-0.011401336522795274,-0.0018743007580313694
1753440822.3492422,-0.011401336522795274,-0.0018743007580313694
1753440822.3658435,-0.011401336522795274,-0.0018743007580313694
1753440822.3824034,-0.011401336522795274,-0.0018743007580313694
1753440822.3989549,-0.011401336522795274,-0.0018743007580313694
1753440822.415845,-0.011401336522795274,-0.0018743007580313694
1753440822.4325473,-0.011401336522795274,-0.0018743007580313694
1753440822.4492092,-0.011401336522795274,-0.0018743007580313694
1753440822.465794,-0.011401336522795274,-0.0018743007580313694
1753440822.4824967,-0.011401336522795274,-0.0018743007580313694
1753440822.499221,-0.011401336522795274,-0.0018743007580313694
1753440822.515882,-0.011401336522795274,-0.0018743007580313694
1753440822.5324008,-0.011401336522795274,-0.0018743007580313694
1753440822.549135,-0.011401336522795274,-0.0018743007580313694
1753440822.5659215,-0.011401336522795274,-0.0018743007580313694
1753440822.5824528,-0.011401336522795274,-0.0018743007580313694
1753440822.5991516,-0.011401336522795274,-0.0018743007580313694
1753440822.6160197,-0.011401336522795274,-0.0018743007580313694
1753440822.632589,-0.011401336522795274,-0.0018743007580313694
1753440822.6491773,-0.011401336522795274,-0.0018743007580313694
1753440822.6658652,-0.011401336522795274,-0.0018743007580313694
1753440822.6824756,-0.011401336522795274,-0.0018743007580313694
1753440822.699219,-0.011401336522795274,-0.0018743007580313694
1753440822.716012,-0.011401336522795274,-0.0018743007580313694
1753440822.7326264,-0.011401336522795274,-0.0018743007580313694
1753440822.7493596,-0.011401336522795274,-0.0018743007580313694
1753440822.766135,-0.011401336522795274,-0.0018743007580313694
1753440822.7825563,-0.011401336522795274,-0.0018743007580313694
1753440822.799771,-0.011401336522795274,-0.0018743007580313694
1753440822.8163443,-0.011401336522795274,-0.0018743007580313694
1753440822.8324473,-0.011401336522795274,-0.0018743007580313694
1753440822.8491135,-0.011401336522795274,-0.0018743007580313694
1753440822.8658476,-0.011401336522795274,-0.0018743007580313694
1753440822.8825035,-0.014441118303352065,-0.004759911787995327
1753440822.8993828,-0.017480900083908856,-0.0076455228179592855
1753440822.915739,-0.020520681864465647,-0.010531133847923244
1753440822.9325285,-0.02356046364502244,-0.013416744877887202
1753440822.9491792,-0.02660024542557923,-0.01630235590785116
1753440822.965917,-0.02964002720613602,-0.019187966937815118
1753440822.9824991,-0.03267980898669281,-0.022073577967779076
1753440822.9991512,-0.0357195907672496,-0.024959188997743034
1753440823.015861,-0.03875937254780639,-0.027844800027706992
1753440823.0324695,-0.04179915432836318,-0.03073041105767095
1753440823.0493088,-0.04483893610891997,-0.03361602208763491
1753440823.066016,-0.047878717889476764,-0.03650163311759887
1753440823.0824509,-0.050918499670033555,-0.039387244147562825
1753440823.0992327,-0.05395828145059035,-0.04227285517752678
1753440823.1158414,-0.05699806323114714,-0.04515846620749074
1753440823.13257,-0.06003784501170393,-0.0480440772374547
1753440823.1492643,-0.06307762679226071,-0.05092968826741866
1753440823.1659226,-0.0661174085728175,-0.053815299297382616
1753440823.1825888,-0.0691571903533743,-0.056700910327346574
1753440823.199144,-0.07219697213393109,-0.05958652135731053
1753440823.2157986,-0.07523675391448788,-0.06247213238727449
1753440823.2325323,-0.07827653569504467,-0.06535774341723845
1753440823.249233,-0.08131631747560146,-0.0682433544472024
1753440823.2659209,-0.08435609925615825,-0.07112896547716636
1753440823.2825189,-0.08739588103671504,-0.07401457650713032
1753440823.2992263,-0.09043566281727183,-0.07690018753709428
1753440823.3158154,-0.09347544459782862,-0.07978579856705824
1753440823.332473,-0.09651522637838542,-0.0826714095970222
1753440823.3491442,-0.09955500815894221,-0.08555702062698615
1753440823.3659363,-0.102594789939499,-0.08844263165695011
1753440823.3824997,-0.10563457172005579,-0.09132824268691407
1753440823.3991983,-0.10867435350061258,-0.09421385371687803
1753440823.4159155,-0.1090337075001225,-0.09709946474684199
1753440823.4324958,-0.1090337075001225,-0.09778091335494218
1753440823.4491594,-0.1090337075001225,-0.09778091335494218
1753440823.4658563,-0.1090337075001225,-0.09778091335494218
1753440823.4825768,-0.1090337075001225,-0.09778091335494218
1753440823.499207,-0.1090337075001225,-0.09778091335494218
1753440823.5159469,-0.1090337075001225,-0.09778091335494218
1753440823.5325596,-0.1090337075001225,-0.09778091335494218
1753440823.5491254,-0.1090337075001225,-0.09778091335494218
1753440823.5658252,-0.1090337075001225,-0.09778091335494218
1753440823.5824842,-0.1090337075001225,-0.09778091335494218
1753440823.5992098,-0.1090337075001225,-0.09778091335494218
1753440823.6160293,-0.1090337075001225,-0.09778091335494218
1753440823.632698,-0.1090337075001225,-0.09778091335494218
1753440823.6493104,-0.1090337075001225,-0.09778091335494218
1753440823.6659038,-0.1090337075001225,-0.09778091335494218
1753440823.6824484,-0.1090337075001225,-0.09778091335494218
1753440823.6992052,-0.1090337075001225,-0.09778091335494218
1753440823.7159104,-0.1090337075001225,-0.09778091335494218
1753440823.732779,-0.1090337075001225,-0.09778091335494218
1753440823.7494133,-0.1090337075001225,-0.09778091335494218
1753440823.7658613,-0.1090337075001225,-0.09778091335494218
1753440823.7825794,-0.1090337075001225,-0.09778091335494218
1753440823.7991657,-0.1090337075001225,-0.09778091335494218
1753440823.8158593,-0.1090337075001225,-0.09778091335494218
1753440823.8325467,-0.1090337075001225,-0.09778091335494218
1753440823.849165,-0.1090337075001225,-0.09778091335494218
1753440823.865976,-0.1090337075001225,-0.09778091335494218
1753440823.8825328,-0.1090337075001225,-0.09778091335494218
1753440823.8992202,-0.1090337075001225,-0.09778091335494218
1753440823.9158053,-0.1090337075001225,-0.09778091335494218
1753440823.9325154,-0.1090337075001225,-0.09778091335494218
1753440823.9492545,-0.1090337075001225,-0.09778091335494218
1753440823.96592,-0.1090337075001225,-0.09778091335494218
1753440823.9825594,-0.1090337075001225,-0.09778091335494218
1753440823.9992425,-0.1090337075001225,-0.09778091335494218
1753440824.0158095,-0.1090337075001225,-0.09778091335494218
1753440824.0324447,-0.1090337075001225,-0.09778091335494218
1753440824.049171,-0.1090337075001225,-0.09778091335494218
1753440824.0658464,-0.1090337075001225,-0.09778091335494218
1753440824.0824826,-0.1090337075001225,-0.09778091335494218
1753440824.0991914,-0.1090337075001225,-0.09778091335494218
1753440824.1158547,-0.1090337075001225,-0.09778091335494218
1753440824.1324544,-0.1090337075001225,-0.09778091335494218
1753440824.1491165,-0.1090337075001225,-0.09778091335494218
1753440824.1658473,-0.1090337075001225,-0.09778091335494218
